problem_ID,problem_set_ID,question,filename,q_len
1183,80,"  \newpage
",6-12bExam-Analytic-geometry.tex,11
166,7,"  \newpage
",1-4HW_Segment-addition.tex,11
699,51,"  \newpage
",4-7CW-construction.tex,11
2318,163,"  \newpage
",9-9Exam-transformations.tex,11
1544,110,"\newpage  
",7-5DN_Similarity+tangent.tex,11
865,64,"\newpage


",5-6DN_Regents-dilation.tex,11
862,63,"\newpage


",5-6CW_Dilation-practice.tex,11
567,46,"\newpage


",4-10PreExam_Transversals.tex,11
691,50,"  \newpage
",4-7CW-construction-dupe.tex,11
1190,80,"  \newpage
",6-12bExam-Analytic-geometry.tex,11
563,46,"\newpage 

",4-10PreExam_Transversals.tex,11
1502,105,"  \newpage
",7-2bDN_Graphing-practice.tex,11
421,34,"  \newpage

",3-1DN_Angle-terminology.tex,12
498,44,"  \newpage

",3-8DN_Angle-modeling.tex,12
437,36,"  \newpage

",3-2CW_Angle-modeling.tex,12
541,45,"  \newpage

",3-9Exam_Volume+angle-bisectors.tex,12
357,29,"  \newpage

",2-7Pretest_areas+numberlines.tex,12
456,39,"\newpage   
",3-3CW_Modeling-segments.tex,12
605,46,"  \newpage

",4-10PreExam_Transversals.tex,12
431,35,"  \newpage

",3-1HW_Volume+vertical-angles.tex,12
891,68,"   \newpage
",5-8DNb-similarity-ratios.tex,12
481,42,"  \newpage

",3-5DN_Angle-modeling.tex,12
666,48,"\newpage 


",4-4DN_Area+volume.tex,12
1634,116,"\newpage    
",7-7Exam-Similarity.tex,13
1164,79,"    \newpage
",6-12Exam-Analytic-geometry.tex,13
487,43,"    \newpage
",3-7DN_Segment-modeling+volume.tex,13
258,14,"    \newpage

",1-7Exam-spicy.tex,14
204,11,"    \newpage

",1-6HW_Angle-pairs.tex,14
464,40,"    \newpage

",3-3DN_Area+volume.tex,14
313,23,"    \newpage

",2-5HW_Perimeter.tex,14
360,29,"   \newpage 

",2-7Pretest_areas+numberlines.tex,14
318,24,"    \newpage

",2-6DN_Distance+Perimeter.tex,14
324,25,"    \newpage

",2-6HW_Compound-shapes.tex,14
348,28,"    \newpage


",2-7DN_Compound-areas+perimeters.tex,15
1647,116,"\subsubsection*{Spicy}
",7-7Exam-Similarity.tex,23
91,6,"Find the value of $|2-7|$.

",1-4HW-Intro.tex,28
61,6,"Find the value of $|8.5-3|$.

",1-4HW-Intro.tex,30
816,57,"\subsubsection*{Early finishers}
",5-11bExam_Transformations.tex,33
777,56,"\subsubsection*{Early finishers}
",5-11Exam_Transformations.tex,33
1011,73,"\subsubsection*{Early finishers}
",6-10bCW_Dilation.tex,33
1303,88,"\subsubsection*{Early finishers}
",6-7EN_Midpoint-graphs.tex,33
1062,76,"\subsubsection*{Early finishers}
",6-11HW_pretest-angles.tex,33
1400,95,"\subsubsection*{Early finishers}
",6-9HW_pretest-graphing.tex,33
114,6,"Find the value of $|11-4|+|-3|$.

",1-4HW-Intro.tex,34
869,65,"\subsubsection*{Early finishers}

",5-7DNQ_Regents-dilation.tex,34
1275,85,"\subsubsection*{Early finishers}

",6-6bDN_Distance+slope.tex,34
647,47,"\subsubsection*{Early finishers}

",4-11Exam_Transversals.tex,34
1152,79,"%\subsubsection*{Early Finishers}
",6-12Exam-Analytic-geometry.tex,34
366,30,"  \subsubsection*{Early finishers}
",2-8DN_Constructions.tex,35
1565,112,"\subsubsection*{Isosceles triangles}
",7-5bCW_Graphing+isosceles.tex,37
2131,146,"\subsubsection*{Algebra competencies}
",8-9DN_Circle-equation.tex,38
534,45,"\subsubsection*{Early finishers, spicy}

",3-9Exam_Volume+angle-bisectors.tex,41
600,46,"\subsubsection*{Early finishers, spicy}

",4-10PreExam_Transversals.tex,41
1915,134,"\subsubsection*{Applying density ratios}
",8-3DN_Density.tex,41
1965,137,"\subsubsection*{Applying density ratios}
",8-5DN_Volumes.tex,41
2039,142,"\subsubsection*{Applying density ratios}
",8-7DN_Unit-review.tex,41
402,32,"\subsubsection*{Early finishers, spicy}

",2-9Exam_area-distance.tex,41
2031,141,"\subsubsection*{Estimating and measuring}
",8-6cDN_Circle-area.tex,42
1941,135,"\subsubsection*{Estimating and measuring}
",8-4cDN_Estimation.tex,42
1835,131,"\subsubsection*{Estimating and measuring}
",8-2DN_Estimation.tex,42
1857,132,"\subsubsection*{Estimating and measuring}
",8-2bDN_Estimation.tex,42
482,42,"  \subsubsection*{Early finishers: Spicy}

",3-5DN_Angle-modeling.tex,43
2092,144,"  \subsubsection*{Applying density ratios}
",8-8Exam_Area+volume.tex,43
438,36,"  \subsubsection*{Early finishers: Spicy}

",3-2CW_Angle-modeling.tex,43
1911,134,"\subsubsection*{Estimating and measuring}

",8-3DN_Density.tex,43
1962,137,"\subsubsection*{The equation of a circle}

",8-5DN_Volumes.tex,43
2069,143,"  \subsubsection*{Applying density ratios}
",8-7bPreExam_Area+volume.tex,43
2269,160,"\subsubsection*{Congruence transformations}
",9-7CW-Similarity-review.tex,44
124,6,"\subsubsection*{Do Now 1.7: Angle measures}
",1-4HW-Intro.tex,44
236,13,"Find the value of $|15-3|+|4-15|$. \bigskip

",1-7Exam-corrections.tex,45
68,6,"A flat surface is a(n) $\rule{4cm}{0.15mm}$.
",1-4HW-Intro.tex,45
2162,150,"\includegraphics[scale=0.8]{geom-62017-9.png}
",9-3CW_SSA.tex,46
2165,150,"\includegraphics[scale=0.8]{geom-62019-8.png}
",9-3CW_SSA.tex,46
1574,112,"\subsubsection*{Similar triangles, dilations}
",7-5bCW_Graphing+isosceles.tex,46
101,6,"\subsubsection*{Homework 1.6: Angle notation}
",1-4HW-Intro.tex,46
834,59,"Optional binder cover sheet with original work
",5-2CW_Portfolio-checklist.tex,47
1523,109,"\subsubsection*{Mastery topic: Calculator use}
",7-4bCW_Tangent.tex,47
1599,115,"\subsubsection*{Mastery topic: Calculator use}
",7-6bCW_Tangent+mixed.tex,47
1610,115,"\subsubsection*{Mixed practice (test tomorrow)}
",7-6bCW_Tangent+mixed.tex,48
207,12,"I have a calculator. (circle one). Yes \qquad No
",1-7Exam-Intro.tex,49
1202,81,"Given $f(x)=-x+1$. Simplify $f(5)$. \vspace{2cm}
",6-1DN_graphing.tex,49
13,2,"Given $g(x)=3x^2-7x+5$. Fine $g(0)$. \vspace{4cm}
",1-1DN_Algebra.tex,50
156,6,"\subsubsection*{Homework 2.0: Weekend decompress}
",1-4HW-Intro.tex,50
1893,133,"\subsubsection*{9.8 Homework: Review Problem Set}
",8-3CW_Circle-terminology.tex,50
67,6,"\subsubsection*{Homework 1.4: Geometric diagrams}
",1-4HW-Intro.tex,50
1551,110,"\subsubsection*{Mastery topic: Algebraic solution}
",7-5DN_Similarity+tangent.tex,51
700,51,"  \subsubsection*{Construct a triangle's centroid}

",4-7CW-construction.tex,52
692,50,"  \subsubsection*{Construct a triangle's centroid}

",4-7CW-construction-dupe.tex,52
1318,89,"Given $h(x)=x^2-4x-5$. Solve $h(x)=0$. \vspace{5cm}

",6-7HW_7-05Pretest.tex,53
1578,112,"\subsubsection*{Spicy: Similar triangles, dilations}

",7-5bCW_Graphing+isosceles.tex,54
180,9,"A flat surface is a(n) $\rule{4cm}{0.15mm}$.\bigskip

",1-5HW_Pretest-segments-intro.tex,54
1203,81,"Find $g(x)=\frac{1}{2} x-3$ for $x=6$. \vspace{2.5cm}
",6-1DN_graphing.tex,54
41,5,"A flat surface is a(n) $\rule{4cm}{0.15mm}$. \bigskip
",1-3HW_Equilateral-triangle.tex,54
697,51,"\subsubsection*{Construct a triangle's circumcenter}

",4-7CW-construction.tex,54
20,3,"Given $g(x)=x^2-5x+15$. Simplify $g(0)$. \vspace{3cm}
",1-1HW_Algebra.tex,54
689,50,"\subsubsection*{Construct a triangle's circumcenter}

",4-7CW-construction-dupe.tex,54
49,6,"A flat surface is a(n) $\rule{4cm}{0.15mm}$. \bigskip
",1-4HW-Intro.tex,54
1526,109,"\subsubsection*{Mastery topic: Modeling. Do Not Solve}
",7-4bCW_Tangent.tex,55
1782,129,"\subsubsection*{Area and volume formula applications}

",8-1DN_Circle-trajectories.tex,55
235,13,"A flat surface is a(n) $\rule{4cm}{0.15mm}$. \bigskip

",1-7Exam-corrections.tex,55
22,3,"Given $h(x)=x^2-x-12$. Solve $h(x)=0$. \vspace{5cm}
  

",1-1HW_Algebra.tex,56
131,6,"\subsubsection*{Homework 1.7: Angle addition postulate}
",1-4HW-Intro.tex,56
1316,89,"Given $g(x)=-2x^2-5x+3$. Simplify $g(1)$. \vspace{2cm}

",6-7HW_7-05Pretest.tex,56
214,12,"A flat surface is a(n) $\rule{4cm}{0.15mm}$. \bigskip
  
",1-7Exam-Intro.tex,57
146,6,"\subsubsection*{Do Now 1.8: Test review warmup problems}
",1-4HW-Intro.tex,57
2124,145,"\subsubsection*{8.9 Exit Note: The equation for a circle}
",8-9CW_Circle-equation.tex,58
1506,105,"\subsubsection*{7.2 Spicy: Similar triangles, dilations}

",7-2bDN_Graphing-practice.tex,58
1873,133,"Find the area of a semi-circle radius of 7. \vspace{2cm}

",8-3CW_Circle-terminology.tex,58
1992,139,"\subsubsection*{3-D Rotations \& Cross sections of solids}
",8-6DN_Solid-rotations.tex,59
1930,135,"Find the diameter of a circle with a circumference of 22.

",8-4cDN_Estimation.tex,59
2006,140,"\subsubsection*{3-D Rotations \& Cross sections of solids}
",8-6bDN_Solid-rotations.tex,59
137,6,"\subsubsection*{Do Now 1.8: Bisector and midpoint problems}
",1-4HW-Intro.tex,60
1785,129,"\subsubsection*{Equation of a circle algebra competencies} 

",8-1DN_Circle-trajectories.tex,61
1881,133,"\subsubsection*{9.8 Classwork: Analytical Geometry Practice}
",8-3CW_Circle-terminology.tex,61
1824,130,"Situations with right triangle hypotenuses as circle radii.

",8-1DN_Circles.tex,61
1779,129,"Situations with right triangle hypotenuses as circle radii.

",8-1DN_Circle-trajectories.tex,61
80,6,"\subsubsection*{Do Now 1.5: Plane geometry, measure lengths}
",1-4HW-Intro.tex,61
832,58,"\subsubsection*{Dilate a triangle with a center of dilation}
",5-1CW_dilation-construction.tex,61
1870,133,"\subsubsection*{9.10 Homework: Area and volume calculations}
",8-3CW_Circle-terminology.tex,61
53,6,"\subsubsection*{Do Now 1.4: Notation and terminology} % DONE
",1-4HW-Intro.tex,61
382,32,"Accurately draw a square that is 5 centimeters on each side.

",2-9Exam_area-distance.tex,62
1696,119,"Accurately draw a square that is 5 centimeters on each side.

",7-8HW_Right-triangle-ratios.tex,62
1713,122,"Accurately draw a square that is 5 centimeters on each side.

",7-9CW_Constructions.tex,62
1846,132,"Find the diameter of a circle with a circumference of 62.832.

",8-2bDN_Estimation.tex,63
1810,130,"Find the diameter of a circle with a circumference of 31.416.

",8-1DN_Circles.tex,63
1812,130,"\subsubsection*{Equation-of-a-circle algebra competencies} 
  
",8-1DN_Circles.tex,63
15,2,"Given $x^2+6x+5=0$. Factor and find the roots. \vspace{4cm}
  
",1-1DN_Algebra.tex,63
1711,121,"Accurately draw a square that is 5 centimeters on each side.


",7-8bHW_Constructions.tex,63
2020,141,"Find the diameter of a circle with a circumference of $50\pi$.

",8-6cDN_Circle-area.tex,64
153,6,"Absolute value: Find the value of $|7-9|+|-3-1|$. \vspace{1cm}

",1-4HW-Intro.tex,64
1701,119,"The perimeter of a square is 52 cm. Find the area of the square.

",7-8HW_Right-triangle-ratios.tex,66
404,32,"The perimeter of a square is 52 cm. Find the area of the square.

",2-9Exam_area-distance.tex,66
610,46,"The area of a square is 20 cm. Find the perimeter of the square.

",4-10PreExam_Transversals.tex,66
546,45,"The area of a square is 20 cm. Find the perimeter of the square.

",3-9Exam_Volume+angle-bisectors.tex,66
1324,90,"What is the slope of a line perpendicular to the line $y=2x+1$?  
",6-7bDNQ_Distance+slope.tex,66
336,26,"\subsubsection*{For the following problem, calculate the length.}

",2-7CW_Modeling.tex,67
1718,122,"The perimeter of a square is 52 cm. Find the area of the square.


",7-9CW_Constructions.tex,67
1083,76,"What is the slope of a line perpendicular to the line $-2x+y=1$?  

",6-11HW_pretest-angles.tex,68
1027,73,"What is the slope of a line perpendicular to the line $-2x+y=1$?  

",6-10bCW_Dilation.tex,68
1087,76,"What is the length of $\overline{CD}$ if $C(3,-1)$ and $D(-2,11)$?

",6-11HW_pretest-angles.tex,68
1776,129,"\subsubsection*{Vocabulary situations: show circle with parts}
    
",8-1DN_Circle-trajectories.tex,68
388,32,"Find the perimeter of a square with side length 7.25. \vspace{3cm}

",2-9Exam_area-distance.tex,68
1031,73,"What is the length of $\overline{CD}$ if $C(3,-1)$ and $D(-2,11)$?

",6-10bCW_Dilation.tex,68
1420,95,"What is the length of $\overline{CD}$ if $C(3,-1)$ and $D(-2,11)$?

",6-9HW_pretest-graphing.tex,68
1978,138,"  \subsubsection*{Cross sections of solids} %2 problems in 6 exams

",8-6DN_Cross-sections.tex,68
1416,95,"What is the slope of a line perpendicular to the line $-2x+y=1$?  
 
",6-9HW_pretest-graphing.tex,69
87,6,"\subsubsection*{Do Now Quiz 1.6: Notation, segment addition algebra}
",1-4HW-Intro.tex,69
1365,94,"\subsubsection*{Using the distance formula to prove a parallelogram}
",6-9DN_analytic-proof.tex,69
1809,130,"Find the radius of a circle having an area of $25 \pi$. \vspace{2cm}
",8-1DN_Circles.tex,69
1845,132,"Find the radius of a circle having an area of $49 \pi$. \vspace{2cm}
",8-2bDN_Estimation.tex,69
1929,135,"Find the radius of a circle having an area of $81 \pi$. \vspace{2cm}
",8-4cDN_Estimation.tex,69
1289,87,"What is the slope of a line perpendicular to the line $-2x+y=1$?  
 
",6-7DNQ_Distance+slope.tex,69
1947,136,"Find the radius of a circle having an area of $36 \pi$. \vspace{2cm}

",8-4cEN_Area+volume.tex,70
14,2,"Given $f(x)=2x-1$. Solve for $x$ such that for $f(x)=3$. \vspace{5cm}
",1-1DN_Algebra.tex,70
2012,140,"\subsubsection*{Cross sections of solids} %2 problems in 6 exams
    
",8-6bDN_Solid-rotations.tex,70
1998,139,"\subsubsection*{Cross sections of solids} %2 problems in 6 exams
    
",8-6DN_Solid-rotations.tex,70
1162,79,"  \subsubsection*{Using the distance formula to prove a parallelogram}
",6-12Exam-Analytic-geometry.tex,71
21,3,"Given $f(x)=3x-2$. Solve for $x$ such that for $f(x)=13$. \vspace{4cm}
",1-1HW_Algebra.tex,71
704,52,"What is the sum of the measures of the internal angles of a pentagon?

",4-7DN_angle-situations.tex,71
970,72,"What is the slope of a line perpendicular to the line $-2x+4y=12$?  
 
",6-10DN-reQ_Distance+slope.tex,71
60,6,"Points that are all located on the same line are $\rule{4cm}{0.15mm}$.
",1-4HW-Intro.tex,71
2055,143,"Find the radius of a circle having an area of $25 \pi$. \vspace{2cm}
  
",8-7bPreExam_Area+volume.tex,72
1285,86,"Use the midpoint formula to find the midpoint of $A(4,10)$, $B(12,2)$.

",6-7CW_Midpoint-graphs.tex,72
2078,144,"Find the radius of a circle having an area of $25 \pi$. \vspace{2cm}
  
",8-8Exam_Area+volume.tex,72
165,7,"Points that are all located on the same line are $\rule{4cm}{0.15mm}$.

",1-4HW_Segment-addition.tex,72
173,8,"Points that are all located on the same plane are $\rule{4cm}{0.15mm}$.

",1-5CW_Angle-terminology.tex,73
1595,115,"\subsubsection*{Mastery topic: Algebraic solution \hfill (2 stars each)}
",7-6bCW_Tangent+mixed.tex,73
104,6,"Points that are all located on the same plane are $\rule{4cm}{0.15mm}$.

",1-4HW-Intro.tex,73
2159,149,"\subsubsection*{Classwork: Composition of a sequence of transformations}
",9-2bCW_Composition.tex,73
1322,90,"What is the slope of a line parallel to the line $y=-x+7$?  \vspace{2cm}
",6-7bDNQ_Distance+slope.tex,73
969,72,"What is the slope of a line parallel to the line $x-3y=9$?  \vspace{4cm}
",6-10DN-reQ_Distance+slope.tex,73
399,32,"Points that are located on the same line are \rule{4cm}{0.15mm} \\[15pt]

",2-9Exam_area-distance.tex,74
1293,87,"What is the length of $\overline{CD}$ if $C(3,-1)$ and $D(-2,11)$?
      
",6-7DNQ_Distance+slope.tex,74
974,72,"What is the length of $\overline{CD}$ if $C(2,1)$ and $D(-3,-11)$?
      
",6-10DN-reQ_Distance+slope.tex,74
1535,109,"$\displaystyle \tan 26^\circ = \frac{4}{x}$ \hfill (3 stars) \vspace{4cm}
",7-4bCW_Tangent.tex,74
1849,132,"Find the area of a semi-circle with radius of 7 centimeters. \vspace{2cm}

",8-2bDN_Estimation.tex,75
1415,95,"What is the slope of a line parallel to the line $2x+2y=14$?  \vspace{4cm}
",6-9HW_pretest-graphing.tex,75
1534,109,"$\displaystyle \tan 75^\circ = \frac{x}{15}$ \hfill (2 stars) \vspace{3cm}
",7-4bCW_Tangent.tex,75
1026,73,"What is the slope of a line parallel to the line $2x+2y=14$?  \vspace{4cm}
",6-10bCW_Dilation.tex,75
2276,160,"\subsubsection*{Using the distance formula to prove an isosceles triangle}
",9-7CW-Similarity-review.tex,75
1323,90,"What is the slope of a line parallel to the line $2x+2y=14$?  \vspace{4cm}
",6-7bDNQ_Distance+slope.tex,75
1288,87,"What is the slope of a line parallel to the line $2x+2y=14$?  \vspace{4cm}
",6-7DNQ_Distance+slope.tex,75
835,59,"Title page (An original construction with your name and class information)
",5-2CW_Portfolio-checklist.tex,75
1827,131,"Find the area of a semi-circle with radius of 7 centimeters. \vspace{2cm}

",8-2DN_Estimation.tex,75
1082,76,"What is the slope of a line parallel to the line $2x+2y=14$?  \vspace{4cm}
",6-11HW_pretest-angles.tex,75
398,32,"Two or more line segments of equal measure are \rule{4cm}{0.15mm} \bigskip

",2-9Exam_area-distance.tex,76
1536,109,"$\displaystyle x = \tan^{-1} (\frac{2}{3.5})$ \hfill (2 stars) \vspace{3cm}
",7-4bCW_Tangent.tex,76
1537,109,"$\displaystyle \tan x^\circ = \frac{17}{9}$ \hfill (3 stars) \vspace{3cm}


",7-4bCW_Tangent.tex,76
1258,84,"What is the slope of a line parallel to the line $x-2y=1$?  \vspace{2cm}
 
 
",6-6DN_Distance+slope.tex,77
48,6,"Two or more line segments of equal measure are $\rule{4cm}{0.15mm}$.\bigskip
",1-4HW-Intro.tex,77
40,5,"Two or more line segments of equal measure are $\rule{4cm}{0.15mm}$.\bigskip
",1-3HW_Equilateral-triangle.tex,77
1651,116,"  \subsubsection*{Using the distance formula to prove an isosceles triangle}
",7-7Exam-Similarity.tex,77
1722,123,"  \subsubsection*{Proof: Using slope to prove parallel sides of a trapezoid}
",7-9DN_Analytic-proof.tex,77
2178,152,"State the translation that would map $C(-3,1)$ onto $C'(4,0)$. \vspace{3cm}

",9-3HW_Transformations.tex,77
2007,140,"%June 2019
    \includegraphics[scale=0.75]{triangle_3d_rotation_JN2018.png}

",8-6bDN_Solid-rotations.tex,78
1993,139,"%June 2019
    \includegraphics[scale=0.75]{triangle_3d_rotation_JN2018.png}

",8-6DN_Solid-rotations.tex,78
1362,94,"\subsubsection*{Spicy Regents problems: Using slope to prove a parallelogram}
",6-9DN_analytic-proof.tex,78
656,47,"Regents problem 2\\
  \includegraphics[width=0.8\textwidth]{geom-aug19b.png}

",4-11Exam_Transversals.tex,78
1968,138,"%June 2019
    \includegraphics[scale=0.75]{triangle_3d_rotation_JN2018.png}

",8-6DN_Cross-sections.tex,78
47,6,"Points that are all located on the same line are $\rule{4cm}{0.15mm}$.\bigskip
",1-4HW-Intro.tex,79
39,5,"Points that are all located on the same line are $\rule{4cm}{0.15mm}$.\bigskip
",1-3HW_Equilateral-triangle.tex,79
1932,135,"\subsubsection*{Classwork: Estimating and measuring angles, length, and area} 
",8-4cDN_Estimation.tex,79
1848,132,"\subsubsection*{Classwork: Estimating and measuring angles, length, and area} 
",8-2bDN_Estimation.tex,79
2022,141,"\subsubsection*{Classwork: Estimating and measuring angles, length, and area} 
",8-6cDN_Circle-area.tex,79
1449,99,"Find the image of $P(1,7)$ after a reflection over the $y$-axis.  \vspace{2cm}

",7-11bDN_Transformations.tex,80
2315,163,"State the translation that would map $M(-2,9)$ onto $M'(-1,8)$. \vspace{2cm}
  
",9-9Exam-transformations.tex,80
232,13,"Points that are all located on the same line are $\rule{4cm}{0.15mm}$.\bigskip

",1-7Exam-corrections.tex,80
178,9,"Points that are all located on the same line are $\rule{4cm}{0.15mm}$.\bigskip

",1-5HW_Pretest-segments-intro.tex,80
2350,164,"State the translation that would map $M(-2,9)$ onto $M'(-1,8)$. \vspace{2cm}
  
",9-9bExam-transformations.tex,80
1432,97,"Find the image of $P(3,5)$ after a reflection over the $x$-axis.  \vspace{2cm}

",7-10DN_Transformations.tex,80
2227,159,"State the translation that would map $Q(4,3)$ onto $Q'(-1,-3)$. \vspace{2cm}
  
",9-5bExam-transformations.tex,80
181,9,"Two line segments or angles of equal measure are $\rule{4cm}{0.15mm}$.\bigskip

",1-5HW_Pretest-segments-intro.tex,80
658,47,"Regents problem 3\\
    \includegraphics[width=0.8\textwidth]{geom-aug19c.png}

",4-11Exam_Transversals.tex,80
2102,144,"\subsubsection*{Vocabulary: Circles (fill in the blank with the correct term)}

",8-8Exam_Area+volume.tex,80
1457,100,"Find the image of $P(3,5)$ after a reflection over the $x$-axis.  \vspace{2cm}

",7-12DN_Transformation.tex,80
1159,79,"  \subsubsection*{Spicy Regents problems: Using slope to prove a parallelogram}
",6-12Exam-Analytic-geometry.tex,80
77,6,"Points that are all located on the same line are $\rule{4cm}{0.15mm}$.\bigskip

",1-4HW-Intro.tex,80
1336,91,"\newpage
Use your table of slopes and angles to answer the following questions. 
",6-8DN_Euclids-orchard.tex,81
9,1,"What is the slope of a line parallel to the line $x-3y=15$?  
  \vspace{1.5cm}


",1-1DNQ_Distance+slope.tex,81
1619,116,"Find the image of $P(3,-5)$ after the translation $(x,y) \rightarrow (x-5,y+8)$.
",7-7Exam-Similarity.tex,81
1315,89,"Given $f(x)=\frac{1}{3} x+3$. Solve for $x$ such that for $f(x)=2$. \vspace{5cm}
",6-7HW_7-05Pretest.tex,81
211,12,"Points that are all located on the same plane are $\rule{4cm}{0.15mm}$.\bigskip

",1-7Exam-Intro.tex,81
215,12,"Two line segments or angles of equal measure are $\rule{4cm}{0.15mm}$. \bigskip

",1-7Exam-Intro.tex,81
201,11,"Points that are all located on the same line are $\rule{4cm}{0.15mm}$. \bigskip

",1-6HW_Angle-pairs.tex,81
197,10,"Points that are all located on the same plane are $\rule{4cm}{0.15mm}$. \bigskip

",1-6DN_Angle-pairs.tex,82
56,6,"Two or more line segments of equal measure are $\rule{4cm}{0.15mm}$.
    \bigskip
",1-4HW-Intro.tex,82
161,7,"Two or more line segments of equal measure are $\rule{4cm}{0.15mm}$.
    \bigskip
",1-4HW_Segment-addition.tex,82
2163,150,"Sketch the triangles first. \\
    \includegraphics[scale=0.8]{geom-62017-22.png}
",9-3CW_SSA.tex,82
791,57,"Find the image of $P(-4,0)$ after the translation $(x,y) \rightarrow (x-10,y+2)$.

",5-11bExam_Transformations.tex,83
2177,152,"What is the image of $B(2,7)$ under a reflection across the $x$-axis? \vspace{2cm}
",9-3HW_Transformations.tex,83
1545,110,"\subsubsection*{Modeling: Mark each diagram and write and equation. Do Not Solve!}
",7-5DN_Similarity+tangent.tex,83
879,67,"Find the image of $A(-3,1)$ after the translation $(x,y) \rightarrow (x+4,y-2)$.
  
",5-8DN-similarity-ratios.tex,84
1825,130,"Use the tangent function to determine the measure of the central angle $\theta$.
  
",8-1DN_Circles.tex,84
1719,123,"  \subsubsection*{Proof: Using the distance formula to prove an isosceles triangle}
",7-9DN_Analytic-proof.tex,84
1689,118,"  \subsubsection*{Spicy: Using the distance formula to prove an isosceles triangle}
",7-8DN_Exam-followup.tex,84
1656,117,"Find the image of $P(3,-5)$ after the translation $(x,y) \rightarrow (x-5,y+8)$.
  
",7-7bExam-Similarity.tex,84
2164,150,"Sketch the triangles first. \\
      \includegraphics[scale=0.8]{geom-62019-14.png}
",9-3CW_SSA.tex,84
1641,116,"Find the midpoint $M$ of $\overline{AB}$ with coordinates $A(-3,1)$ and $B(7, 4)$.

",7-7Exam-Similarity.tex,84
